,Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,stock_symbol,overall_profit,2017_value,2018_value,2019_value,2020_value,2017_profit,2018_profit,2019_profit,2020_profit
3085,NTCO,Natura &Co Holding S.A. American Depositary Shares ,$20.85,-0.01,-0.048%,14374346347.0,,2020.0,286393,Consumer Non-Durables,Package Goods/Cosmetics,NTCO,,,,,18.394262204404736,,,,
3086,NTCT,NetScout Systems Inc. Common Stock,$27.75,0.18,0.653%,2055837299.0,United States,1999.0,256115,Technology,EDP Services,NTCT,-2.525640497967117,33.84968120833317,26.80306778106081,25.212222212836856,25.317301644219288,30.32494700649289,-20.81737013682011,-5.935311514408281,0.41677972887663217
3087,NTES,NetEase Inc. American Depositary Shares,$87.00,-0.71,-0.809%,58375318986.0,China,,2664875,Miscellaneous,Business Services,NTES,73.5094281115546,288.937011657958,255.7468124936776,262.9437711201017,328.7773011222718,52.48405374064853,-11.487001604201113,2.8140951420858844,25.037113342418788
3088,NTG,Tortoise Midstream Energy Fund Inc. Common Stock,$27.94,0.17,0.612%,157665169.0,,2010.0,21935,Finance,Finance Companies,NTG,-56.472810310053895,18.746374438008466,16.607290898661216,12.898015873772756,7.754127028442564,5.231316583917553,-11.410651944571393,-22.33522040122437,-39.8812413914759
3089,NTGR,NETGEAR Inc. Common Stock,$34.38,-0.08,-0.232%,1050088624.0,United States,2003.0,515926,Public Utilities,Telecommunications Equipment,NTGR,-23.669340297388924,30.69276250406091,37.92119352181119,30.979047616322838,22.436825343540736,4.417571298917946,23.550930017439466,-18.306770596488303,-27.57419265620421
3090,NTIC,Northern Technologies International Corporation Common Stock,$19.20,-0.4,-2.041%,174909331.0,United States,,6083,Basic Industries,Major Chemicals,NTIC,84.55710927291967,8.51274902032191,15.189940251202223,12.838551593205285,11.832857101682633,32.77337313006864,78.43754367643523,-15.479907222221195,-7.833395256634003
3091,NTIP,Network-1 Technologies Inc. Common Stock,$3.03,-0.01,-0.329%,72987788.0,United States,,42707,Miscellaneous,Multi-Sector Companies,NTIP,-9.436602016513094,3.913107577548084,2.6971314684803267,2.3948015949082757,2.2606349199537252,56.76318001180825,-31.07443598138123,-11.209311711542053,-5.602412961466618
3092,NTLA,Intellia Therapeutics Inc. Common Stock,$167.31,2.15,1.302%,12095095550.0,United States,2016.0,1564241,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,NTLA,-30.802802293257415,17.34476099356237,24.12163349926709,15.121507981466868,13.434365060594347,-10.661289146579577,39.07158195042298,-37.31142635126133,-11.157239892610624
3093,NTNX,Nutanix Inc. Class A Common Stock,$36.61,-0.17,-0.462%,7745383923.0,United States,2016.0,714151,Technology,EDP Services,NTNX,-6.819663322584541,24.10689244897242,47.26834663451906,33.272936434972856,27.890476347908137,-19.4603804316174,96.07814128085144,-29.60841915576047,-16.17669091991311
3094,NTP,Nam Tai Property Inc. Common Stock,$21.67,-1.33,-5.783%,850720860.0,China,,105282,Capital Goods,Industrial Machinery/Components,NTP,13.342056296719381,9.359521911438717,11.142231067338312,9.312777772782342,7.356349229812622,44.20569582225865,19.047010870511052,-16.419093119678017,-21.008002023709896
3095,NTR,Nutrien Ltd. Common Shares,$59.50,1.48,2.551%,33927382367.0,,2004.0,1451984,Miscellaneous,Agricultural Chemicals,NTR,729.5319943000162,4.522958318392437,51.80378493654776,50.89678569067093,39.89523802863227,-5.9552262528372335,1045.3518093653363,-1.7508358645758746,-21.615407560118623
3096,NTRA,Natera Inc. Common Stock,$117.30,-2.34,-1.956%,10843680848.0,United States,2015.0,1008399,Health Care,Medical Specialities,NTRA,217.5737714015055,10.298386465505775,16.134003927983134,26.17811514839293,33.30888887435671,-1.8130733349461896,56.66535706368797,62.25430008101765,27.23944671166111
3097,NTRS,Northern Trust Corporation Common Stock,$115.37,3.14,2.798%,24042505653.0,United States,,609173,Finance,Major Banks,NTRS,30.60557942242443,90.63410360024744,102.822151366458,94.17289667280892,91.3930160280258,29.521052380112177,13.4475294420822,-8.411859291703731,-2.951890345309708
3098,NTRSO,Northern Trust Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock,$27.60,-0.05,-0.181%,0.0,United States,,16071,Finance,Trusts Except Educational Religious and Charitable,NTRSO,,,,25.39418606425441,25.094523808312797,,,,-1.1800427672042055
3099,NTUS,Natus Medical Incorporated Common Stock,$26.11,-0.86,-3.189%,889787337.0,United States,,87653,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NTUS,-22.71413358110564,37.212828556379954,33.65139447550375,29.13527783136519,28.954444521949405,-0.6706657868232152,-9.570447125459394,-13.420295695104194,-0.6206678737112009
3100,NTWK,NetSol Technologies Inc. Common  Stock,$4.75,0.04,0.849%,53706730.0,United States,,7112,Technology,Computer Software: Prepackaged Software,NTWK,-44.98788258086671,4.41565736071522,5.7731872478804265,5.921865086706858,3.4769841224428206,-30.13639043031879,30.74355132811579,2.575316414360496,-41.28565795516346
3101,NTZ,Natuzzi S.p.A.,$16.31,0.7,4.484%,178930633.0,Italy,1993.0,27799,Consumer Durables,Home Furnishings,NTZ,-82.84650597019171,12.088047817883739,7.344422318545946,3.06999999757797,1.3530158755325137,53.25190178902908,-39.24227940528004,-58.19957153300286,-55.92782160912199
3102,NUAN,Nuance Communications Inc. Common Stock,$54.70,-0.2,-0.364%,16858246206.0,United States,,1919107,Technology,Computer Software: Prepackaged Software,NUAN,36.975385095107505,14.414756554531387,13.716113926404974,14.909357377461026,19.494920700315443,1.2810906215798787,-4.8467181910664126,8.699573782038424,30.756277462277275
3103,NUE,Nucor Corporation Common Stock,$104.31,2.8,2.758%,30635325450.0,United States,,2667640,Basic Industries,Steel/Iron Ore,NUE,-9.900936068068908,58.67764932700838,63.274860534060046,55.042499966091576,44.26634930807447,19.431607998566406,7.8346887780585455,-13.010476038168571,-19.577872852169982
3104,NUO,Nuveen Ohio Quality Municipal Income Fund Common Stock,$16.6078,-0.0746,-0.447%,304204325.0,United States,1991.0,4248,Finance,Finance/Investors Services,NUO,-4.544443746425637,14.954501972730414,13.73836654115958,14.987063457095434,15.159365048484194,-5.834426459379086,-8.132236257606323,9.089122147052997,1.149668791901918
3105,NURO,NeuroMetrix Inc. Common Stock,$13.91,-0.36,-2.523%,78298096.0,United States,2004.0,896633,Health Care,Medical/Dental Instruments,NURO,-97.8426474697842,32.74860547738246,13.12191234071891,6.210793655070048,2.6458730281345426,-73.29792997002527,-59.93138593403177,-52.668532651317975,-57.39879353462917
3106,NUS,Nu Skin Enterprises Inc. Common Stock,$55.62,0.87,1.589%,2783354784.0,United States,1996.0,352061,Health Care,Other Pharmaceuticals,NUS,-35.634901694887326,58.66717123510353,73.87641420402375,48.40293652670725,29.94111120133173,26.118173051051027,25.9246230024804,-34.48120479557475,-38.14195305111055
3107,NUV,Nuveen Municipal Value Fund Inc. Common Stock,$11.71,0.03,0.257%,2428404237.0,United States,1987.0,182149,Finance,Trusts Except Educational Religious and Charitable,NUV,1.7808493170555046,10.010956205694796,9.469282875972915,10.137976177155023,10.496190479823523,-2.9244346270099597,-5.410805107845229,7.061710057039617,3.5333906532124133
3108,NUVA,NuVasive Inc. Common Stock,$60.17,-0.08,-0.133%,3108667947.0,United States,2004.0,379432,Health Care,Medical/Dental Instruments,NUVA,17.00483641262131,67.52788838542314,56.74804769569185,61.42444444081139,66.69999979412745,18.457114815790924,-15.96353883924836,8.240630180260057,8.588690384329933
3109,NUW,Nuveen AMT-Free Municipal Value Fund,$17.10,-0.02,-0.117%,306967846.0,United States,2009.0,22147,Finance,Investment Managers,NUW,-10.191737294515415,17.108725133645105,15.486135478988588,16.569523822693597,16.072222179836697,-4.399972563474214,-9.483989262681067,6.995859910788845,-3.0013031646437343
3110,NVAX,Novavax Inc. Common Stock,$189.89,-46.31,-19.606%,14069792262.0,United States,,15219152,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NVAX,-91.01472966521798,23.46055782363709,35.17689245155608,12.100634893727682,8.549841263937571,-75.34463532799177,49.94056286297885,-65.60061435104852,-29.34386221032626
3111,NVCR,NovoCure Limited Ordinary Shares,$149.99,-7.08,-4.508%,15546144171.0,Jersey,2015.0,416785,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NVCR,617.6396195723909,14.79033864161883,31.48824690252661,65.12577388400122,78.7982541644384,34.700103557729825,112.89740326784141,106.82565811174312,20.993962090630827
3112,NVDA,NVIDIA Corporation Common Stock,$203.66,-2.71,-1.313%,507520720000.0,United States,1999.0,17825339,Technology,Semiconductors,NVDA,369.1535631098864,149.78370499325942,232.38414341899974,174.58769792223737,252.22254071916853,178.60935304600713,55.14647833651704,-24.871079690042645,44.46753334906239
3113,NVEC,NVE Corporation Common Stock,$73.20,1.0,1.385%,353792582.0,United States,,13839,Technology,Semiconductors,NVEC,13.326614405623047,79.41776892673447,96.817211470281,78.06595224047464,65.09476228744265,38.262228170869534,21.908752636451016,-19.36769190627043,-16.615681460049952
3114,NVEE,NV5 Global Inc. Common Stock,$94.71,-0.09,-0.095%,1437402873.0,United States,2013.0,31916,Consumer Services,Military/Government/Technical,NVEE,89.57305020218952,43.997908284464685,67.19101582865315,67.77081339699882,53.21063501872714,56.75095162962549,52.714114030684044,0.8629093654785962,-21.484437988044668
3115,NVFY,Nova Lifestyle Inc. Common Stock,$2.47,0.07,2.917%,16591588.0,United States,,341018,Consumer Durables,Home Furnishings,NVFY,-77.88296710576604,8.092629478272213,8.677888438046216,3.487301587585419,1.7150793567536369,4.359574772436801,7.231999949402794,-59.813938465766135,-50.81929928689808
3116,NVG,Nuveen AMT-Free Municipal Credit Income Fund ,$17.62,-0.07,-0.396%,3759588968.0,United States,2002.0,304104,Finance,Investment Managers,NVG,5.0938743290448985,15.081035876179122,14.48864543200489,15.750436540633912,16.103968135894288,-1.5817421055166807,-3.928048769580392,8.708827298939708,2.2445828364713343
3117,NVGS,Navigator Holdings Ltd. Ordinary Shares (Marshall Islands),$9.49,0.11,1.173%,531165938.0,Isle of Man,2013.0,28526,Transportation,Marine Transportation,NVGS,-12.526966873700983,10.624740999533358,11.67302791625855,10.635833335301232,9.92746030716669,-6.383073550079527,9.86647031462913,-8.885394504305783,-6.660249421015197
3118,NVIV,InVivo Therapeutics Holdings Corp Common Stock,$0.6268,-0.0161,-2.504%,21477149.0,United States,,369494,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NVIV,-99.87253530124543,1887.3705179282867,194.3486058056592,27.31547860872178,5.60142859958467,-57.05147173994079,-89.70267872897631,-85.94511213729203,-79.49357329658451
3119,NVMI,Nova Ltd. Ordinary Shares,$101.16,1.67,1.679%,2858784534.0,Israel,2000.0,84080,Capital Goods,Electronic Components,NVMI,220.96862107758548,22.71043824579611,26.71689241720861,28.672896854461182,36.41873014540899,100.15354787815808,17.641465691020397,7.32122735948398,27.01447757533659
3120,NVO,Novo Nordisk A/S Common Stock,$99.48,-3.62,-3.511%,228052636314.0,Denmark,,1746976,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NVO,22.6468679822765,42.83677290350317,48.281633491060184,51.158571424938394,59.5484126257518,-11.772693856650324,12.71071609390941,5.958659071489168,16.399678425585588
3121,NVR,NVR Inc. Common Stock,$5212.95,-100.62,-1.894%,18577817377.0,United States,,13947,Capital Goods,Homebuilding,NVR,115.21991172555524,2523.185931566702,2839.350551893986,3273.3021453373017,3567.350318545387,52.22498632553053,12.530373460467526,15.283480694338644,8.983227339002177
3122,NVRO,Nevro Corp. Common Stock,$119.73,4.66,4.05%,4163694561.0,United States,2014.0,984046,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NVRO,57.94042761086647,84.05043832239402,67.61681250462019,71.31547603909931,119.80063471718441,10.808779943930364,-19.55210007916797,5.4700353321541115,67.98686816800141
3123,NVS,Novartis AG Common Stock,$91.32,-0.93,-1.008%,204259008859.0,Switzerland,,1312292,Health Care,Major Pharmaceuticals,NVS,29.606398226022247,72.14325484621574,74.18865738826919,86.1821520366366,89.08872973729694,4.954099631814361,2.83519581479038,16.166210672339016,3.372598191125153
3124,NVST,Envista Holdings Corporation Common Stock,$41.17,0.42,1.031%,6638979385.0,,2019.0,1353715,Health Care,Medical/Dental Instruments,NVST,,,,28.38520541256421,25.430952147831988,,,,-10.407721986836748
3125,NVT,nVent Electric plc Ordinary Shares ,$33.29,0.28,0.848%,5596286258.0,,2018.0,1125883,Capital Goods,Electrical Products,NVT,,,25.712601126963005,24.257261942303373,23.194285695514978,,,-5.660023182693576,-4.382094934361136
3126,NVTA,Invitae Corporation Common Stock,$29.66,-1.21,-3.92%,5927173102.0,United States,2015.0,2973662,Health Care,Medical Specialities,NVTA,118.82779324192036,9.482191247294148,9.536334653299644,20.070436504152084,18.159841212015305,14.261295653309267,0.5710009911574623,110.46279554805224,-9.519450619529497
3127,NWBI,Northwest Bancshares Inc. Common Stock,$13.18,0.21,1.619%,1685825924.0,United States,2009.0,494084,Finance,Major Banks,NWBI,-1.931672304245157,16.53697208769293,17.196334686887216,17.069087346394856,14.515396769084628,11.726411863951595,3.9872027097692975,-0.7399678059847868,-14.960908720462957
3128,NWE,NorthWestern Corporation Common Stock,$62.59,-0.32,-0.509%,3227217198.0,United States,,185252,Public Utilities,Power Generation,NWE,22.108065078460484,59.601234952767065,56.976015843243246,70.26206355624728,71.06936518351237,2.4040591551181234,-4.404638782408216,23.31866754172077,1.148986503390719
3129,NWFL,Norwood Financial Corp. Common Stock,$25.53,-0.07,-0.273%,209907354.0,United States,,7125,Finance,Major Banks,NWFL,71.65166030330684,27.53918992760647,33.872151424210394,32.52599205289568,32.90571409558493,43.65734962475747,22.996179311198567,-3.97423639985421,1.167441847958783
3130,NWHM,New Home Company Inc. (The) Common Stock,$8.94,0.01,0.112%,162355880.0,,2014.0,93144,Capital Goods,Homebuilding,NWHM,-58.790583784691655,11.117171317932613,9.584502032078595,4.785674603212447,4.2949205882965575,6.668361046292706,-13.786504156698015,-50.068615070504855,-10.254646535860683
3131,NWL,Newell Brands Inc. Common Stock,$25.46,0.17,0.672%,10830684000.0,United States,,1407425,Consumer Non-Durables,Plastic Products,NWL,-63.2372641677038,45.36904369217466,24.395019888402928,17.175119017797805,17.12952380710178,-2.630675143005082,-46.22981243792311,-29.595798255681572,-0.2654724584369774
3132,NWLI,National Western Life Group Inc. Class A Common Stock,$204.05,4.9,2.46%,741929881.0,United States,,13027,Finance,Life Insurance,NWLI,10.403802005730519,326.62900376034924,311.0462143126712,272.391785818433,243.4906346154592,48.10049642129891,-4.770791714232244,-12.427230011351886,-10.610140506306742
3133,NWN,Northwest Natural Holding Company Common Stock,$53.43,-0.05,-0.093%,1637950401.0,United States,,97145,Public Utilities,Oil/Gas Transmission,NWN,22.14189426842908,62.279282908040685,62.142350550191814,67.62130925012013,69.67841260395353,9.171683219945724,-0.2198682313845308,8.816787024338604,3.0420933528874894
3134,NWPX,Northwest Pipe Company Common Stock,$27.17,-0.72,-2.582%,267840800.0,United States,1995.0,39740,Basic Industries,Steel/Iron Ore,NWPX,165.14495096125071,16.845896390329795,19.965258966879066,26.41527778383285,30.330793774317183,47.263022707121905,18.517047144727236,32.30621164320436,14.822921880763918
3135,NWS,News Corporation Class B Common Stock,$23.76,-0.03,-0.126%,14037687346.0,United States,,1149797,Consumer Services,Broadcasting,NWS,0.00248065334222571,13.88565735987933,15.064382480910098,13.255753937221705,12.79714284624372,8.50860994318434,8.488795960330487,-12.005991921542902,-3.459713367869804
3136,NWSA,News Corporation Class A Common Stock,$24.72,-0.13,-0.523%,14604866633.0,United States,,5298520,Consumer Services,Broadcasting,NWSA,1.4310967392010745,13.528525895806425,14.75844618048801,12.989206359499976,12.546825408935547,9.367363787422349,9.09131042180167,-11.98798165708749,-3.4057581219416417
3137,NXC,Nuveen California Select Tax-Free Income Portfolio Common Stock,$16.51,0.0,0.00%,104963794.0,United States,1992.0,1878,Finance,Investment Managers,NXC,-4.431555719005225,15.344262958997751,13.935816723037052,14.779880977812269,15.490317480904714,-5.3326478661519765,-9.178976140621968,6.056797901050952,4.806780948770594
